date,year,month,average_tas_c
2059-03-04,2059,Mar,1.4054748535156705
2059-04-04,2059,Apr,1.497794342041061
2059-05-05,2059,May,-0.21589012145994957
2059-06-04,2059,Jun,-1.374380111694336
2059-07-05,2059,Jul,-3.9390777587890398
2059-08-04,2059,Aug,-8.989389801025368
2059-09-04,2059,Sep,-9.240196609497048
2059-10-04,2059,Oct,-12.345569992065407
2059-11-02,2059,Nov,-18.018791580200173
2059-12-03,2059,Dec,-2.063082885742176
2060-01-02,2060,Jan,-3.340862274169922
2060-02-02,2060,Feb,0.4584095001221158
2060-03-03,2060,Mar,1.6657787322998274
2060-04-03,2060,Apr,1.7871223449707259
2060-05-04,2060,May,0.18770637512210442
2060-06-03,2060,Jun,-1.8404251098632471
2060-07-04,2060,Jul,-8.266288375854458
2060-08-03,2060,Aug,-12.512831687927246
2060-09-03,2060,Sep,-21.154056358337385
2060-10-03,2060,Oct,-12.624300384521462
2060-11-01,2060,Nov,-15.41888847351072
2060-12-02,2060,Dec,-8.943770599365223
2061-01-01,2061,Jan,-1.9050750732421875
2061-02-01,2061,Feb,0.5700885772705533
2061-03-03,2061,Mar,1.5917636871338345
2061-04-03,2061,Apr,1.6486152648926122
2061-05-04,2061,May,1.1947986602783658
2061-06-03,2061,Jun,-1.450627517700184
2061-07-04,2061,Jul,-10.285064315795864
2061-08-03,2061,Aug,-12.610688591003395
2061-09-03,2061,Sep,-20.233246994018543
2061-10-03,2061,Oct,-14.838301086425759
2061-11-01,2061,Nov,-11.856230354309048
2061-12-02,2061,Dec,-7.724930191040016
2062-01-01,2062,Jan,-3.9114311218261264
2062-02-01,2062,Feb,0.26099929809572586
2062-03-03,2062,Mar,1.8928272247314908
2062-04-03,2062,Apr,1.8545169830322266
2062-05-04,2062,May,0.25916976928715485
2062-06-03,2062,Jun,-3.7841144561767237
2062-07-04,2062,Jul,-9.469850921630837
2062-08-03,2062,Aug,-11.0617036819458
2062-09-03,2062,Sep,-17.308189582824696
2062-10-03,2062,Oct,-15.66348476409911
2062-11-01,2062,Nov,-13.69361686706543
2062-12-02,2062,Dec,-4.880630874633766
2063-01-01,2063,Jan,-1.2957149505614893
2063-02-01,2063,Feb,0.8647552490234602
2063-03-03,2063,Mar,2.2283958435058935
2063-04-03,2063,Apr,2.9598670959472884
2063-05-04,2063,May,0.31945228576660156
2063-06-03,2063,Jun,-2.342942428588856
2063-07-04,2063,Jul,-7.307379150390602
2063-08-03,2063,Aug,-6.505143737792935
2063-09-03,2063,Sep,-8.934228897094727
2063-10-03,2063,Oct,-22.442457580566384
2063-11-01,2063,Nov,-13.687266540527332
2063-12-02,2063,Dec,-7.986272430419888
2064-01-01,2064,Jan,-1.4821884155273324
2064-02-01,2064,Feb,1.1533535003662223
2064-03-02,2064,Mar,1.3006916046142578
2064-04-02,2064,Apr,3.109925842285179
2064-05-03,2064,May,1.253342437744152
2064-06-02,2064,Jun,-1.6318878173827898
